408,3291
957,3950
1151,4218
1270,5007
1610,5806
1786,6113
1985,4168
2173,4076
2413,3431
3439,3670
4015,4426
5197,5259
5509,3491
5967,5191
6461,4581
6633,5052
6686,4798
7242,4072
9302,3798
9473,4180
9636,4225
9653,3713
10634,3511
11990,4681
12052,5010
12158,3899
12311,4047
12668,4568
14425,4268
14749,4661
14914,4604
14941,4216
15089,3882
16300,3579
17207,3438
17480,4615
17708,4693
17866,4468
20134,3864
20846,4082
20908,3859
21044,3624
21957,3951
22498,4246
23144,3824
23284,4545
23441,5515
23796,3899
24256,3273
25287,5653
25503,4754
25761,4060
26143,4365
27541,3588
27800,3402
28310,3672
28438,4380
28743,4549
29194,4460
30645,4727
30696,4407
31675,3666
32491,5406
32684,4057
33413,4600
33666,5044
33771,4952
34024,3606
34181,4762
35616,3654
35950,5706
36304,4695
36884,3561
37815,3586
38850,3377
39582,3511
39680,3990
39792,5148
40421,4298
40829,3493
41832,4139
42557,3731
43153,5135
43491,5686
43748,5021
43895,5009
43911,5498
44485,5187
45199,4530
45362,4720
46117,5204
46376,5562
48597,4052
50302,4055
50368,5116
50476,4278
51267,4934
51355,5073
51509,5447
52748,4892
52942,4545
53169,5257
53332,4280
54520,5125
54905,4012
55646,3743
56774,4463
56795,4070
57090,4402
57921,3773
58536,6564
58695,3138
59442,3943
59713,4278
59967,4144
60122,5218
61197,4883
62391,5478
62426,4584
62617,3729
62807,3855
63655,4730
64620,4125
65167,3502
65497,3804
65656,4056
66179,4797
66481,4685
66842,5073
67148,4377
68541,6568
68880,4352
68964,4667
69339,5370
69627,5705
70156,4794
71455,4331
72065,3837
72706,3404
72757,4864
73757,4175
73921,4102
75336,6423
75769,4654
75984,3436
76378,4153
77023,4478
77107,5618
78171,3678
78765,4771
78994,4640
79024,5420
79645,5091
80827,3481
80866,4483
82095,5306
82168,3994
82467,4476
82881,4478
83844,4182
83957,5327
84983,4969
85034,3931
85442,5819
85685,4124
86451,4397
87115,3978
87548,4566
87724,4095
88287,4843
89095,3928
89408,5006
90033,4276
90254,3580
91409,3538
91453,4904
91948,6812
92251,6875
92256,7139
93217,6067
93446,4524
94461,6820
95075,6303
95403,6718
95632,4884
96491,4123
98068,5226
99149,4710
99463,5589
99741,4602
99801,5975
101273,3674
101446,4460
102250,4501
102260,4864
102573,4943
103408,4470
103988,3797
104485,3553
105337,5316
105597,5353
105986,3883
106306,3999
107254,4215
108354,4344
109173,3905
109345,6431
109501,5350
109608,5889
110009,4735
110441,4674
110771,5764
111056,6886
111755,4215
112828,3712
113207,3588
115357,5009
115477,4265
116055,4808
116247,5062
117539,5336
117650,4223
118165,3956
118440,4197
118511,4598
119280,4402
119901,3614
120463,3649
121024,3989
121463,4193
122096,4166
122982,3792
123580,4400
123917,3283
124516,4029
124533,4851
124823,4000
125149,3958
125799,4328
125820,5254
126510,4295
127551,3319
128005,4486
128376,3812
128724,4451
129555,3886
129820,3976
129936,3796
131265,3851
131546,4654
131643,4312
131806,4050
132331,6770
132601,3918
133471,4166
133890,4014
134309,4535
134823,3516
135328,4507
136427,3738
136922,3849
137153,4219
137265,3917
138486,5411
138747,6594
139052,3487
139438,3696
139639,7027
140000,5012
140480,4956
140992,3536
141721,4240
142365,3703
142731,3822
143275,4190
144027,3164
144713,3978
145145,5536
145631,4078
145792,5591
146214,4877
146382,5052
146875,6068
147212,5398
147649,4383
148528,4527
149069,4253
149852,3383
150837,4227
151223,4321
151859,4980
153429,4142
153822,4168
154102,4185
154229,8432
154367,9090
154720,5553
154891,4628
155210,6016
156653,5034
156972,4009
157729,4330
158383,3885
158737,4392
159782,4081
160367,4681
161372,6097
161814,4936
162353,4765
162535,5925
162940,5607
163091,4795
163297,6241
163660,4535
163999,4747
165204,4031
166901,4335
167585,4157
168063,4443
168283,3826
169899,3436
170057,4285
170177,3738
170306,4447
170443,3807
171055,3371
172039,4151
172196,4325
172630,4671
173260,5241
174026,4215
174420,4102
174833,5011
174990,5446
175167,4504
175657,5004
176952,4665
177119,4642
177401,4464
178590,3901
178947,4693
179047,3654
179845,3542
180488,4672
181012,3966
181034,3955
181767,3889
182515,5471
182922,3985
182986,4476
183132,4515
183988,4976
184360,4269
185144,4253
185715,4715
186024,4242
186207,4984
187058,4248
187960,4247
188023,4110
188374,6002
189083,4279
189849,3982
190194,4646
191268,4588
191835,4433
191893,4092
192364,4572
192991,3746
193234,4113
193675,5730
194106,4733
194729,3603
195233,4553
196178,4363
197025,4133
197306,3697
197640,5298
197803,4372
197956,4470
198692,4191
199431,3713
199913,5597
200083,4450
200802,4967
201305,3809
201325,5310
203382,4761
203727,3565
203956,4692
204031,5214
204132,3865
204742,4709
205255,4484
206029,3517
206153,3855
207018,3213
207480,4546
208294,4340
208457,4593
209157,4834
210464,4955
210508,4518
210544,4355
210631,4808
211003,4130
211639,4529
212253,4016
212879,4252
213366,3533
214211,5565
215763,3359
216511,5785
216644,4760
216676,4308
216814,4463
216954,4401
217101,4998
217791,4263
217892,3798
219281,3230
219919,3913
222374,3478
222881,4097
223014,4229
223128,4876
223452,4059
223630,4273
223924,4749
224060,4718
224212,4799
224688,3489
226016,3395
227376,6826
227726,4144
227746,6672
228279,4730
228445,5758
228849,4887
229209,7946
229362,6842
229516,6483
229726,6154
232025,4607
233105,3890
233882,4054
234906,4116
234946,3795
235394,3864
235981,4155
236834,4004
236892,4658
237002,5124
237627,4267
237766,5307
238136,4033
239232,4404
239896,5933
240095,4090
240344,4315
241185,3951
241812,5558
242401,3745
242748,5178
242910,4400
243249,4464
244016,4238
244925,4418
245371,3701
246275,4282
246440,3724
246470,4882
248101,4743
248492,3416
248922,5166
249052,3785
249184,4803
250117,3323
250699,5689
251031,3596
251195,4120
251802,3756
252032,4747
253334,3900
253609,5584
254021,5179
254310,4437
254387,3854
255646,4256
255907,3907
256475,5350
256978,3932
257440,4782
257805,4221
258402,4124
259679,3656
260060,4735
260206,4132
