356,3085
426,3012
572,3118
943,2899
1362,2875
1382,2972
1544,2889
1612,2975
1895,2909
2464,2863
2673,2806
2840,3232
2966,3145
3174,3328
3211,3226
3524,3086
3904,3047
4304,2961
4454,3316
4903,2837
5142,3067
5491,2998
5540,3032
5652,3084
5878,3092
5893,3154
6217,3107
6260,3297
6436,3146
7240,2797
7390,2842
7526,2967
7772,3259
7781,3188
7928,3309
8023,3463
8430,3132
8592,3232
8876,3448
9382,3279
9404,3135
9635,3097
10208,2842
10454,3479
10541,3305
10695,3217
11032,3202
11107,3354
11163,3350
11721,3029
11894,2936
11995,3352
12043,3515
12102,3230
12798,3065
13263,3007
13291,3342
13452,3127
13681,3031
13886,3553
14050,3224
14288,3074
14884,2878
15162,3112
15329,3038
15378,3260
15468,3412
15607,3461
15643,3598
15762,3684
16477,3059
16630,3024
16871,2916
17018,3370
17048,3158
17432,3001
18056,2931
18150,3470
18297,3377
18459,3485
18534,3552
18714,3632
19553,2907
19753,2813
19987,2849
20218,3394
20262,3037
20349,3420
20498,3161
20637,3072
20764,3543
20913,3439
21024,3334
21087,3879
21332,3899
21457,3640
21516,3782
22576,2973
22639,3234
22853,3068
23055,3312
23103,4336
23363,3664
23610,3868
23760,3575
23957,3709
24088,3651
24177,3779
25093,3013
25366,3006
25433,3031
25597,3276
25741,3204
25896,3351
26021,3172
26199,3403
26471,3183
26743,3182
26917,3797
27044,3486
27645,3240
27773,3621
27776,3449
28732,3110
28903,3312
28987,3486
29160,3775
29283,3542
29289,3905
29435,3931
29500,3802
30211,3206
30368,3352
30399,3252
30551,3372
30569,3542
30715,3669
30763,3721
30901,3814
31051,3718
31399,3420
31545,4224
31699,4122
32332,3607
32354,3518
32499,3488
32634,3565
32775,3517
33207,3373
33351,3834
33455,3511
33660,3709
33813,3894
34537,3796
34553,3939
34710,3954
34886,3875
34918,4009
35115,4202
35165,3931
35238,3979
36421,3048
36489,3998
36627,3759
36646,4406
36800,3895
36851,4274
37003,3656
37020,3961
37179,4018
37198,4084
37345,4082
37475,4058
37525,4110
37639,4468
37773,4641
38441,4208
38582,4579
39935,3413
40168,3252
40189,3439
40368,3729
40752,3458
41665,3378
41751,3491
41899,3392
41958,3520
42198,3468
42231,3658
42489,3454
42570,3775
42694,4066
42901,3570
43243,3438
43505,3883
43578,4245
43658,3832
43738,4188
